url,input,name
https://wetec.co.jp/,"<select class=""custom-select"" name=""company_pref_name"">
　　　　　　　　　　　　　　<option selected="""" value""""="""">都道府県を選択してください。</option>
　　　　　　　　　　　　　　<option value""北海道""="""">北海道</option>
　　　　　　　　　　　　　　<option value""青森県""="""">青森県</option>
　　　　　　　　　　　　　　<option value""岩手県""="""">岩手県</option>
　　　　　　　　　　　　　　<option value""宮城県""="""">宮城県</option>
　　　　　　　　　　　　　　<option value""秋田県""="""">秋田県</option>
　　　　　　　　　　　　　　<option value""山形県""="""">山形県</option>
　　　　　　　　　　　　　　<option value""福島県""="""">福島県</option>
　　　　　　　　　　　　　　<option value""茨城県""="""">茨城県</option>
　　　　　　　　　　　　　　<option value""栃木県""="""">栃木県</option>
　　　　　　　　　　　　　　<option value""群馬県""="""">群馬県</option>
　　　　　　　　　　　　　　<option value""埼玉県""="""">埼玉県</option>
　　　　　　　　　　　　　　<option value""千葉県""="""">千葉県</option>
　　　　　　　　　　　　　　<option value""東京都""="""">東京都</option>
　　　　　　　　　　　　　　<option value""神奈川県""="""">神奈川県</option>
　　　　　　　　　　　　　　<option value""新潟県""="""">新潟県</option>
　　　　　　　　　　　　　　<option value""富山県""="""">富山県</option>
　　　　　　　　　　　　　　<option value""石川県""="""">石川県</option>
　　　　　　　　　　　　　　<option value""福井県""="""">福井県</option>
　　　　　　　　　　　　　　<option value""山梨県""="""">山梨県</option>
　　　　　　　　　　　　　　<option value""長野県""="""">長野県</option>
　　　　　　　　　　　　　　<option value""岐阜県""="""">岐阜県</option>
　　　　　　　　　　　　　　<option value""静岡県""="""">静岡県</option>
　　　　　　　　　　　　　　<option value""愛知県""="""">愛知県</option>
　　　　　　　　　　　　　　<option value""三重県""="""">三重県</option>
　　　　　　　　　　　　　　<option value""滋賀県""="""">滋賀県</option>
　　　　　　　　　　　　　　<option value""京都府""="""">京都府</option>
　　　　　　　　　　　　　　<option value""大阪府""="""">大阪府</option>
　　　　　　　　　　　　　　<option value""兵庫県""="""">兵庫県</option>
　　　　　　　　　　　　　　<option value""奈良県""="""">奈良県</option>
　　　　　　　　　　　　　　<option value""和歌山県""="""">和歌山県</option>
　　　　　　　　　　　　　　<option value""鳥取県""="""">鳥取県</option>
　　　　　　　　　　　　　　<option value""島根県""="""">島根県</option>
　　　　　　　　　　　　　　<option value""岡山県""="""">岡山県</option>
　　　　　　　　　　　　　　<option value""広島県""="""">広島県</option>
　　　　　　　　　　　　　　<option value""山口県""="""">山口県</option>
　　　　　　　　　　　　　　<option value""徳島県""="""">徳島県</option>
　　　　　　　　　　　　　　<option value""香川県""="""">香川県</option>
　　　　　　　　　　　　　　<option value""愛媛県""="""">愛媛県</option>
　　　　　　　　　　　　　　<option value""高知県""="""">高知県</option>
　　　　　　　　　　　　　　<option value""福岡県""="""">福岡県</option>
　　　　　　　　　　　　　　<option value""佐賀県""="""">佐賀県</option>
　　　　　　　　　　　　　　<option value""長崎県""="""">長崎県</option>
　　　　　　　　　　　　　　<option value""熊本県""="""">熊本県</option>
　　　　　　　　　　　　　　<option value""大分県""="""">大分県</option>
　　　　　　　　　　　　　　<option value""宮崎県""="""">宮崎県</option>
　　　　　　　　　　　　　　<option value""鹿児島県""="""">鹿児島県</option>
　　　　　　　　　　　　　　<option value""沖縄県""="""">沖縄県</option>
　　　　　　　　　　　　</select>",company_pref_name
https://selecty-hd.co.jp/company/,"<select aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-select wpcf7-validates-as-required"" name=""menu-203""><option value=""派遣事業について"">派遣事業について</option><option value=""受託事業について"">受託事業について</option><option value=""職業紹介事業について"">職業紹介事業について</option><option value=""教育事業について"">教育事業について</option><option value=""プレス・広告寄稿について"">プレス・広告寄稿について</option><option value=""採用について"">採用について</option><option value=""その他"">その他</option></select>",menu-203
https://www.city-ccs.co.jp/,"<select class="""" id=""MessageCategory"" name=""data[Message][category]"">
<option value=""""></option>
<option value=""1"">派遣に関するお問い合わせ</option>
<option value=""2"">紹介予定派遣に関するお問い合わせ</option>
<option value=""3"">スタッフ登録（IT技術系・事務系・その他）に関するお問い合わせ</option>
<option value=""4"">ガイド・通訳・翻訳サービスに関するお問い合わせ</option>
<option value=""5"">スタッフ登録（ガイド・通訳・翻訳などの語学系）に関するお問い合わせ</option>
<option value=""6"">シティキャリアサービスに関するお問い合わせ</option>
<option value=""7"">そのほかの事項に関するお問い合わせ</option>
</select>",data[Message][category]
https://www.ichikura.jp/ja/index.html,"<select id=""prefectures"" name=""prefectures"" required=""required"">
<option value=""選択してください"">選択してください</option>
<option value=""北海道"">北海道</option>
<option value=""青森県"">青森県</option>
<option value=""岩手県"">岩手県</option>
<option value=""宮城県"">宮城県</option>
<option value=""秋田県"">秋田県</option>
<option value=""山形県"">山形県</option>
<option value=""福島県"">福島県</option>
<option value=""茨城県"">茨城県</option>
<option value=""栃木県"">栃木県</option>
<option value=""群馬県"">群馬県</option>
<option value=""埼玉県"">埼玉県</option>
<option value=""千葉県"">千葉県</option>
<option value=""東京都"">東京都</option>
<option value=""神奈川県"">神奈川県</option>
<option value=""山梨県"">山梨県</option>
<option value=""長野県"">長野県</option>
<option value=""新潟県"">新潟県</option>
<option value=""富山県"">富山県</option>
<option value=""石川県"">石川県</option>
<option value=""福井県"">福井県</option>
<option value=""岐阜県"">岐阜県</option>
<option value=""静岡県"">静岡県</option>
<option value=""愛知県"">愛知県</option>
<option value=""三重県"">三重県</option>
<option value=""滋賀県"">滋賀県</option>
<option value=""京都府"">京都府</option>
<option value=""大阪府"">大阪府</option>
<option value=""兵庫県"">兵庫県</option>
<option value=""奈良県"">奈良県</option>
<option value=""和歌山県"">和歌山県</option>
<option value=""鳥取県"">鳥取県</option>
<option value=""島根県"">島根県</option>
<option value=""岡山県"">岡山県</option>
<option value=""広島県"">広島県</option>
<option value=""山口県"">山口県</option>
<option value=""徳島県"">徳島県</option>
<option value=""香川県"">香川県</option>
<option value=""愛媛県"">愛媛県</option>
<option value=""高知県"">高知県</option>
<option value=""福岡県"">福岡県</option>
<option value=""佐賀県"">佐賀県</option>
<option value=""長崎県"">長崎県</option>
<option value=""熊本県"">熊本県</option>
<option value=""大分県"">大分県</option>
<option value=""宮崎県"">宮崎県</option>
<option value=""鹿児島県"">鹿児島県</option>
<option value=""沖縄県"">沖縄県</option>
</select>",prefectures
https://jobtkk.co.jp/corp/corporate,"<select aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-select wpcf7-validates-as-required"" name=""your-subject""><option value="""">---</option><option value=""お仕事について（求職者の方）"">お仕事について（求職者の方）</option><option value=""業務のご依頼について（企業様）"">業務のご依頼について（企業様）</option><option value=""その他問い合わせ"">その他問い合わせ</option></select>",your-subject
https://usen-next.co.jp/,"<select class=""short"" id=""input_add01"" name=""add01"">
<option value="""">選択してください</option>
<option value=""北海道"">北海道</option><option value=""青森県"">青森県</option><option value=""岩手県"">岩手県</option><option value=""宮城県"">宮城県</option><option value=""秋田県"">秋田県</option><option value=""山形県"">山形県</option><option value=""福島県"">福島県</option><option value=""群馬県"">群馬県</option><option value=""栃木県"">栃木県</option><option value=""茨城県"">茨城県</option><option value=""埼玉県"">埼玉県</option><option value=""千葉県"">千葉県</option><option value=""東京都"">東京都</option><option value=""神奈川県"">神奈川県</option><option value=""新潟県"">新潟県</option><option value=""富山県"">富山県</option><option value=""石川県"">石川県</option><option value=""福井県"">福井県</option><option value=""山梨県"">山梨県</option><option value=""長野県"">長野県</option><option value=""岐阜県"">岐阜県</option><option value=""静岡県"">静岡県</option><option value=""愛知県"">愛知県</option><option value=""三重県"">三重県</option><option value=""滋賀県"">滋賀県</option><option value=""京都府"">京都府</option><option value=""大阪府"">大阪府</option><option value=""兵庫県"">兵庫県</option><option value=""奈良県"">奈良県</option><option value=""和歌山県"">和歌山県</option><option value=""鳥取県"">鳥取県</option><option value=""島根県"">島根県</option><option value=""岡山県"">岡山県</option><option value=""広島県"">広島県</option><option value=""山口県"">山口県</option><option value=""徳島県"">徳島県</option><option value=""香川県"">香川県</option><option value=""愛媛県"">愛媛県</option><option value=""高知県"">高知県</option><option value=""福岡県"">福岡県</option><option value=""佐賀県"">佐賀県</option><option value=""長崎県"">長崎県</option><option value=""熊本県"">熊本県</option><option value=""大分県"">大分県</option><option value=""宮崎県"">宮崎県</option><option value=""鹿児島県"">鹿児島県</option><option value=""沖縄県"">沖縄県</option> </select>",add01
http://wisdom-key.co.jp/,"<select name=""ご住所(都道府県)"">
<option selected=""selected"" value="""">都道府県選択</option>
<option value=""北海道"">北海道</option>
<option value=""青森県"">青森県</option>
<option value=""岩手県"">岩手県</option>
<option value=""宮城県"">宮城県</option>
<option value=""秋田県"">秋田県</option>
<option value=""山形県"">山形県</option>
<option value=""福島県"">福島県</option>
<option value=""茨城県"">茨城県</option>
<option value=""栃木県"">栃木県</option>
<option value=""群馬県"">群馬県</option>
<option value=""埼玉県"">埼玉県</option>
<option value=""千葉県"">千葉県</option>
<option value=""東京都"">東京都</option>
<option value=""神奈川県"">神奈川県</option>
<option value=""新潟県"">新潟県</option>
<option value=""富山県"">富山県</option>
<option value=""石川県"">石川県</option>
<option value=""福井県"">福井県</option>
<option value=""山梨県"">山梨県</option>
<option value=""長野県"">長野県</option>
<option value=""岐阜県"">岐阜県</option>
<option value=""静岡県"">静岡県</option>
<option value=""愛知県"">愛知県</option>
<option value=""三重県"">三重県</option>
<option value=""滋賀県"">滋賀県</option>
<option value=""京都府"">京都府</option>
<option value=""大阪府"">大阪府</option>
<option value=""兵庫県"">兵庫県</option>
<option value=""奈良県"">奈良県</option>
<option value=""和歌山県"">和歌山県</option>
<option value=""鳥取県"">鳥取県</option>
<option value=""島根県"">島根県</option>
<option value=""岡山県"">岡山県</option>
<option value=""広島県"">広島県</option>
<option value=""山口県"">山口県</option>
<option value=""徳島県"">徳島県</option>
<option value=""香川県"">香川県</option>
<option value=""愛媛県"">愛媛県</option>
<option value=""高知県"">高知県</option>
<option value=""福岡県"">福岡県</option>
<option value=""佐賀県"">佐賀県</option>
<option value=""長崎県"">長崎県</option>
<option value=""熊本県"">熊本県</option>
<option value=""大分県"">大分県</option>
<option value=""宮崎県"">宮崎県</option>
<option value=""鹿児島県"">鹿児島県</option>
<option value=""沖縄県"">沖縄県</option>
<option value=""海外"">海外</option>
</select>",ご住所(都道府県)
https://www.sakura-is.co.jp/,"<select class=""select"" id=""827503_4243pi_827503_4243"" name=""827503_4243pi_827503_4243"" onchange=""""><option selected=""selected"" value=""41247""></option>
<option value=""41249"">北海道</option>
<option value=""41251"">青森県</option>
<option value=""41253"">岩手県</option>
<option value=""41255"">宮城県</option>
<option value=""41257"">秋田県</option>
<option value=""41259"">山形県</option>
<option value=""41261"">福島県</option>
<option value=""41263"">茨城県</option>
<option value=""41265"">栃木県</option>
<option value=""41267"">群馬県</option>
<option value=""41269"">埼玉県</option>
<option value=""41271"">千葉県</option>
<option value=""41273"">東京都</option>
<option value=""41275"">神奈川県</option>
<option value=""41277"">新潟県</option>
<option value=""41279"">富山県</option>
<option value=""41281"">石川県</option>
<option value=""41283"">福井県</option>
<option value=""41285"">山梨県</option>
<option value=""41287"">長野県</option>
<option value=""41289"">岐阜県</option>
<option value=""41291"">静岡県</option>
<option value=""41293"">愛知県</option>
<option value=""41295"">三重県</option>
<option value=""41297"">滋賀県</option>
<option value=""41299"">京都府</option>
<option value=""41301"">大阪府</option>
<option value=""41303"">兵庫県</option>
<option value=""41305"">奈良県</option>
<option value=""41307"">和歌山県</option>
<option value=""41309"">鳥取県</option>
<option value=""41311"">島根県</option>
<option value=""41313"">岡山県</option>
<option value=""41315"">広島県</option>
<option value=""41317"">山口県</option>
<option value=""41319"">徳島県</option>
<option value=""41321"">香川県</option>
<option value=""41323"">愛媛県</option>
<option value=""41325"">高知県</option>
<option value=""41327"">福岡県</option>
<option value=""41329"">佐賀県</option>
<option value=""41331"">長崎県</option>
<option value=""41333"">熊本県</option>
<option value=""41335"">大分県</option>
<option value=""41337"">宮崎県</option>
<option value=""41339"">鹿児島県</option>
<option value=""41341"">沖縄県</option>
<option value=""41343"">海外</option>
</select>",827503_4243pi_827503_4243
https://www.sr-net.co.jp/,"<select class=""req_item"" id=""contents"" name=""contents"">
<option selected="""" value="""">お選びください</option>
<option value=""SIサービス・パートナー募集について（名古屋・その他）"">SIサービス・パートナー募集について（名古屋・その他）</option>
<option value=""SIサービス・パートナー募集について（東京）"">SIサービス・パートナー募集について（東京）</option>
<option value=""SIサービス・パートナー募集について（大阪）"">SIサービス・パートナー募集について（大阪）</option>
<option value=""プロダクト＆サービスについて"">プロダクト＆サービスについて</option>
<option value=""株主・投資家情報について"">株主・投資家情報について</option>
<option value=""その他一般のお問い合わせ"">その他一般のお問い合わせ</option>
</select>",contents
https://www.sr-net.co.jp/,"<select class=""p-region"" id=""prefectures"" name=""prefectures"">
<option selected="""" value="""">都道府県</option>
<option value=""北海道"">北海道</option>
<option value=""青森県"">青森県</option>
<option value=""岩手県"">岩手県</option>
<option value=""宮城県"">宮城県</option>
<option value=""秋田県"">秋田県</option>
<option value=""山形県"">山形県</option>
<option value=""福島県"">福島県</option>
<option value=""茨城県"">茨城県</option>
<option value=""栃木県"">栃木県</option>
<option value=""群馬県"">群馬県</option>
<option value=""埼玉県"">埼玉県</option>
<option value=""千葉県"">千葉県</option>
<option value=""東京都"">東京都</option>
<option value=""神奈川県"">神奈川県</option>
<option value=""新潟県"">新潟県</option>
<option value=""富山県"">富山県</option>
<option value=""石川県"">石川県</option>
<option value=""福井県"">福井県</option>
<option value=""山梨県"">山梨県</option>
<option value=""長野県"">長野県</option>
<option value=""岐阜県"">岐阜県</option>
<option value=""静岡県"">静岡県</option>
<option value=""愛知県"">愛知県</option>
<option value=""三重県"">三重県</option>
<option value=""滋賀県"">滋賀県</option>
<option value=""京都府"">京都府</option>
<option value=""大阪府"">大阪府</option>
<option value=""兵庫県"">兵庫県</option>
<option value=""奈良県"">奈良県</option>
<option value=""和歌山県"">和歌山県</option>
<option value=""鳥取県"">鳥取県</option>
<option value=""島根県"">島根県</option>
<option value=""岡山県"">岡山県</option>
<option value=""広島県"">広島県</option>
<option value=""山口県"">山口県</option>
<option value=""徳島県"">徳島県</option>
<option value=""香川県"">香川県</option>
<option value=""愛媛県"">愛媛県</option>
<option value=""高知県"">高知県</option>
<option value=""福岡県"">福岡県</option>
<option value=""佐賀県"">佐賀県</option>
<option value=""長崎県"">長崎県</option>
<option value=""熊本県"">熊本県</option>
<option value=""大分県"">大分県</option>
<option value=""宮崎県"">宮崎県</option>
<option value=""鹿児島県"">鹿児島県</option>
<option value=""沖縄県"">沖縄県</option>
</select>",prefectures
https://www.itandi.co.jp/,"<select id=""contact_category"" name=""contact[category]"" style=""width: 100%;""><option value=""service"">弊社提供サービスに関するお問い合わせ</option>
<option value=""pr"">取材・講演依頼・報道に関するお問い合わせ</option>
<option value=""recruits"">採用に関するお問い合わせ</option>
<option value=""alliance"">協業に関するお問い合わせ</option>
<option value=""other"">その他のお問い合わせ</option></select>",contact[category]
https://www.skygroup.jp/,"<select name=""EDIT_todo"" onblur=""this.style.border='1px #999999 solid';this.style.margin='2px'"">
<option value=""""></option>
<option value=""1"">北海道</option>
<option value=""2"">青森県</option>
<option value=""3"">岩手県</option>
<option value=""4"">宮城県</option>
<option value=""5"">秋田県</option>
<option value=""6"">山形県</option>
<option value=""7"">福島県</option>
<option value=""8"">茨城県</option>
<option value=""9"">栃木県</option>
<option value=""10"">群馬県</option>
<option value=""11"">埼玉県</option>
<option value=""12"">千葉県</option>
<option value=""13"">東京都</option>
<option value=""14"">神奈川県</option>
<option value=""15"">新潟県</option>
<option value=""16"">富山県</option>
<option value=""17"">石川県</option>
<option value=""18"">福井県</option>
<option value=""19"">山梨県</option>
<option value=""20"">長野県</option>
<option value=""21"">岐阜県</option>
<option value=""22"">静岡県</option>
<option value=""23"">愛知県</option>
<option value=""24"">三重県</option>
<option value=""25"">滋賀県</option>
<option value=""26"">京都府</option>
<option value=""27"">大阪府</option>
<option value=""28"">兵庫県</option>
<option value=""29"">奈良県</option>
<option value=""30"">和歌山県</option>
<option value=""31"">鳥取県</option>
<option value=""32"">島根県</option>
<option value=""33"">岡山県</option>
<option value=""34"">広島県</option>
<option value=""35"">山口県</option>
<option value=""36"">徳島県</option>
<option value=""37"">香川県</option>
<option value=""38"">愛媛県</option>
<option value=""39"">高知県</option>
<option value=""40"">福岡県</option>
<option value=""41"">佐賀県</option>
<option value=""42"">長崎県</option>
<option value=""43"">熊本県</option>
<option value=""44"">大分県</option>
<option value=""45"">宮崎県</option>
<option value=""46"">鹿児島県</option>
<option value=""47"">沖縄県</option>
<option value=""99"">その他</option>
</select>",EDIT_todo
https://www.forumeng.co.jp/,"<select name=""PREF"">
<option selected=""selected"" value="""">都道府県を選択してください。</option>
<option value=""1"">北海道</option>
<option value=""2"">青森県</option>
<option value=""3"">岩手県</option>
<option value=""4"">宮城県</option>
<option value=""5"">秋田県</option>
<option value=""6"">山形県</option>
<option value=""7"">福島県</option>
<option value=""8"">茨城県</option>
<option value=""9"">栃木県</option>
<option value=""10"">群馬県</option>
<option value=""11"">埼玉県</option>
<option value=""12"">千葉県</option>
<option value=""13"">東京都</option>
<option value=""14"">神奈川県</option>
<option value=""15"">新潟県</option>
<option value=""16"">富山県</option>
<option value=""17"">石川県</option>
<option value=""18"">福井県</option>
<option value=""19"">山梨県</option>
<option value=""20"">長野県</option>
<option value=""21"">岐阜県</option>
<option value=""22"">静岡県</option>
<option value=""23"">愛知県</option>
<option value=""24"">三重県</option>
<option value=""25"">滋賀県</option>
<option value=""26"">京都府</option>
<option value=""27"">大阪府</option>
<option value=""28"">兵庫県</option>
<option value=""29"">奈良県</option>
<option value=""30"">和歌山県</option>
<option value=""31"">鳥取県</option>
<option value=""32"">島根県</option>
<option value=""33"">岡山県</option>
<option value=""34"">広島県</option>
<option value=""35"">山口県</option>
<option value=""36"">徳島県</option>
<option value=""37"">香川県</option>
<option value=""38"">愛媛県</option>
<option value=""39"">高知県</option>
<option value=""40"">福岡県</option>
<option value=""41"">佐賀県</option>
<option value=""42"">長崎県</option>
<option value=""43"">熊本県</option>
<option value=""44"">大分県</option>
<option value=""45"">宮崎県</option>
<option value=""46"">鹿児島県</option>
<option value=""47"">沖縄県</option>
</select>",PREF
https://www.forumeng.co.jp/,"<select class=""required"" name=""CONTACT_KIND"">
<option selected=""selected"" value="""">お問い合せ項目を選択してください。</option>
<option value=""1"">エンジニア派遣採用</option>
<option value=""2"">エンジニア中途採用</option>
<option value=""3"">エンジニア(IT系)中途採用</option>
<option value=""4"">理工系学生の新卒採用</option>
<option value=""5"">企業研修</option>
<option value=""6"">タレントマネジメント</option>
<option value=""7"">エンジニア職セミナー</option>
<option value=""8"">広報・IR</option>
<option value=""9"">個人情報関連/お客様相談窓口</option>
<option value=""10"">その他</option>
</select>",CONTACT_KIND
https://ibsnet.co.jp/,"<select aria-invalid=""false"" class=""wpcf7-form-control wpcf7-select"" name=""menu-517""><option value=""該当なし"">該当なし</option><option value=""システム開発"">システム開発</option><option value=""AWS"">AWS</option><option value=""Google Workspace"">Google Workspace</option><option value=""CloudDoor"">CloudDoor</option><option value=""cloudvisor"">cloudvisor</option><option value=""zipcloud"">zipcloud</option><option value=""Data Backup Service"">Data Backup Service</option><option value=""アウトソーシング"">アウトソーシング</option></select>",menu-517
https://www.fujiwork.co.jp/,"<select class="""" name=""product"">
<option value="""">選択してください</option>
<optgroup label=""選択してください"">
<option value=""1"">水分計／水分センサー</option>
<option value=""2"">厚み測定機器</option>
<option value=""3"">エアーチャック</option>
<option value=""4"">アライメント治具</option>
<option value=""5"">その他（カスタマイズ製品、質問、疑問、価格）</option>
</optgroup>
</select>",product
https://www.fujiwork.co.jp/,"<select class="""" name=""found"">
<option value="""">選択してください</option>
<optgroup label=""選択してください"">
<option value=""1"">WEBサイト/Google</option>
<option value=""2"">WEBサイト/Yahoo!</option>
<option value=""3"">WEBサイト/その他</option>
<option value=""4"">新聞</option>
<option value=""5"">雑誌</option>
<option value=""6"">展示会</option>
<option value=""7"">知人の紹介</option>
</optgroup>
</select>",found
http://www.bravance.co.jp/,"<select name=""お問い合わせ種別""><option value=""事業内容・サービスについて"">事業内容・サービスについて</option><option value=""パートナーシップについて"">パートナーシップについて</option><option value=""採用について"">採用について</option><option value=""その他"">その他</option></select>",お問い合わせ種別
https://www.technopro.com/eng/,"<select id=""id_contact_kbn"" name=""contact_kbn"" onchange=""_contactKbn(this);"">
<option value="""">▼お問い合わせ内容を選択してください</option>
<option label=""アウトソーシングに関するご相談"" value=""1"">アウトソーシングに関するご相談</option>
<option label=""パートナー希望のご相談"" value=""2"">パートナー希望のご相談</option>
<option label=""新卒採用に関するお問い合わせ"" value=""3"">新卒採用に関するお問い合わせ</option>
<option label=""キャリア採用に関するお問い合わせ"" value=""4"">キャリア採用に関するお問い合わせ</option>
<option label=""取材/広報に関するお問い合わせ"" value=""5"">取材/広報に関するお問い合わせ</option>
<option label=""当ウェブサイトに関するお問い合わせ"" value=""6"">当ウェブサイトに関するお問い合わせ</option>
<option label=""その他のお問い合わせ"" value=""7"">その他のお問い合わせ</option>
</select>",contact_kbn
https://www.technopro.com/eng/,"<select class="""" name=""contact_todoufuken"">
<option value="""">都道府県</option>
<option label=""北海道"" value=""1"">北海道</option>
<option label=""青森県"" value=""2"">青森県</option>
<option label=""岩手県"" value=""3"">岩手県</option>
<option label=""宮城県"" value=""4"">宮城県</option>
<option label=""秋田県"" value=""5"">秋田県</option>
<option label=""山形県"" value=""6"">山形県</option>
<option label=""福島県"" value=""7"">福島県</option>
<option label=""茨城県"" value=""8"">茨城県</option>
<option label=""栃木県"" value=""9"">栃木県</option>
<option label=""群馬県"" value=""10"">群馬県</option>
<option label=""埼玉県"" value=""11"">埼玉県</option>
<option label=""千葉県"" value=""12"">千葉県</option>
<option label=""東京都"" value=""13"">東京都</option>
<option label=""神奈川県"" value=""14"">神奈川県</option>
<option label=""新潟県"" value=""15"">新潟県</option>
<option label=""富山県"" value=""16"">富山県</option>
<option label=""石川県"" value=""17"">石川県</option>
<option label=""福井県"" value=""18"">福井県</option>
<option label=""山梨県"" value=""19"">山梨県</option>
<option label=""長野県"" value=""20"">長野県</option>
<option label=""岐阜県"" value=""21"">岐阜県</option>
<option label=""静岡県"" value=""22"">静岡県</option>
<option label=""愛知県"" value=""23"">愛知県</option>
<option label=""三重県"" value=""24"">三重県</option>
<option label=""滋賀県"" value=""25"">滋賀県</option>
<option label=""京都府"" value=""26"">京都府</option>
<option label=""大阪府"" value=""27"">大阪府</option>
<option label=""兵庫県"" value=""28"">兵庫県</option>
<option label=""奈良県"" value=""29"">奈良県</option>
<option label=""和歌山県"" value=""30"">和歌山県</option>
<option label=""鳥取県"" value=""31"">鳥取県</option>
<option label=""島根県"" value=""32"">島根県</option>
<option label=""岡山県"" value=""33"">岡山県</option>
<option label=""広島県"" value=""34"">広島県</option>
<option label=""山口県"" value=""35"">山口県</option>
<option label=""徳島県"" value=""36"">徳島県</option>
<option label=""香川県"" value=""37"">香川県</option>
<option label=""愛媛県"" value=""38"">愛媛県</option>
<option label=""高知県"" value=""39"">高知県</option>
<option label=""福岡県"" value=""40"">福岡県</option>
<option label=""佐賀県"" value=""41"">佐賀県</option>
<option label=""長崎県"" value=""42"">長崎県</option>
<option label=""熊本県"" value=""43"">熊本県</option>
<option label=""大分県"" value=""44"">大分県</option>
<option label=""宮崎県"" value=""45"">宮崎県</option>
<option label=""鹿児島県"" value=""46"">鹿児島県</option>
<option label=""沖縄県"" value=""47"">沖縄県</option>
</select>",contact_todoufuken
https://www.respawn.jp/about/,"<select class=""c-select p-select"" id=""inquiry_type"" name=""inquiry_type"">
<option value="""">選択してください</option>
<option value=""アプリ等の開発項目のご相談"">アプリ等の開発項目のご相談</option>
<option value=""協業について"">協業について</option>
<option value=""広告・PR"">広告・PR</option>
<option value=""採用"">採用</option>
<option value=""その他"">その他</option>
</select>",inquiry_type
https://www.iinexus.com/,"<select class=""contact_input"" id=""division"" name=""division"">
<option value="""">▼お選びください</option>
<option value=""イイネクサスについて(一般的なお問合せ)"">イイネクサスについて(一般的なお問合せ)</option>
<option value=""サービス内容について"">サービス内容について</option>
<option value=""研究開発について"">研究開発について</option>
<option value=""パートナー募集について"">パートナー募集について</option>
<option value=""採用情報について"">採用情報について</option>
<option value=""個人情報保護に関する相談"">個人情報保護に関する相談</option>
<option value=""その他"">その他</option>
</select>",division
https://www.nabekai.co.jp/,"<select name="""" onchange=""location=this.options[this.selectedIndex].value"">
<option value=""/"">ホーム</option>
<option value=""/strength/"">ナベカヰの強み</option>
<option value=""/strength/fiveFeatures"">ナベカヰの5つのポイント</option>
<option value=""/strength/patent"">NABEKAI特許</option>
<option value=""/strength/case"">主要工事実績</option>
<option value=""/strength/story"">プロジェクトストーリー</option>
<option value=""/strength/machineList"">保有重機</option>
<option value=""/company/"">会社情報</option>
<option value=""/company/companyProfile"">会社概要</option>
<option value=""/company/message"">代表あいさつ</option>
<option value=""/company/philosophy"">経営理念</option>
<option value=""/company/product"">事業案内</option>
<option value=""/recruit/"">採用情報</option>
<option value=""/recruit/message"">社長メッセージ</option>
<option value=""/recruit/nabekai"">ナベカヰ ここがすごい</option>
<option value=""/recruit/vision"">ビジョンと理念</option>
<option value=""/inquiry"">お問合せ</option>
<option value=""/topics"">新着情報</option>
<option value=""/privacy"">個人情報保護方針</option>
<option value=""/sitemap"">サイトマップ</option>
<option value=""/challenge/inquiry3/"">ナベカヰグッズ応募</option>
<option value=""/challenge"">ナベカヰこんな事までやっちゃってます</option>
</select>",
